id,name,X,Y,area,subcatchment,river,catchment,country
1412,Castleroberts,3067500.0,3432500.0,875.0,Maigue,Maigue,Shannon,IE
1413,Annacotty,3082500.0,3442500.0,650.0,"Shannon, below Brosna",Mulkear,Shannon,IE
1414,Ferbane,3147500.0,3497500.0,1175.0,Brosna,Brosna,Shannon,IE
1415,Banagher,3127500.0,3492500.0,7950.0,"Shannon, below Brosna",Shannon,Shannon,IE
1416,Bellagill,3122500.0,3512500.0,1500.0,Suck,Suck,Shannon,IE
1417,Ballymahon,3157500.0,3527500.0,1125.0,Inny,Inny,Shannon,IE
1418,Cong Weir,3057500.0,3562500.0,675.0,Robe,Cong,Corrib,IE
1419,Rahans,3082500.0,3607500.0,1925.0,Moy,Moy,Moy,IE
1420,Butlers Bridge,3197500.0,3572500.0,775.0,Erne,Annalee,Erne,IE
1421,Belturbet,3192500.0,3582500.0,1525.0,Erne,Erne,Erne,IE
1423,Agroal,2747500.0,2032500.0,650.0,Zezere,Nabao,Tagus,PT
1428,Castelo Bom,2897500.0,2102500.0,950.0,Coa,Coa,Douro,PT
1430,Cidadelhe,2887500.0,2142500.0,1775.0,Coa,Coa,Douro,PT
1433,Escalhão,2902500.0,2147500.0,2550.0,Agueda,Agueda,Douro,PT
1434,Fábrica Da Matrena,2747500.0,2017500.0,1050.0,Zezere,Nabao,Tagus,PT
1435,Fragas Da Torre,2797500.0,2167500.0,650.0,Paiva,Paiva,Douro,PT
1436,Fridão,2822500.0,2207500.0,2575.0,Tamega,Tamega,Douro,PT
1437,Fronhas,2787500.0,2087500.0,675.0,Mondego,Alva,Mondego,PT
1439,Moinho Da Gamitinha,2712500.0,1857500.0,2650.0,Sado,Sado,Sado,PT
1441,Moinho Novo,2767500.0,1972500.0,650.0,Sorraia,Sor,Tagus,PT
1443,Monte Da Ponte,2752500.0,1822500.0,750.0,Cobres,Cobres,Guadiana,PT
1447,Nelas,2822500.0,2112500.0,1100.0,Mondego,Mondego,Mondego,PT
1448,Oeiras,2762500.0,1802500.0,500.0,Guadiana,Ribera de Oeiras,Guadiana,PT
1450,Ponte Alvalade Campilhas,2707500.0,1842500.0,675.0,Sado,Ribeira de Campilhas,Sado,PT
1451,Ponte Alvalade Sado,2712500.0,1842500.0,625.0,Sado,Sado,Sado,PT
1453,Ponte Cavez,2842500.0,2222500.0,1925.0,Tamega,Tamega,Douro,PT
1454,Ponte Da Barca,2797500.0,2267500.0,2100.0,Lima,Lima,Lima,PT
1458,Ponte Mocate,2742500.0,2082500.0,500.0,Mondego,Arunca,Mondego,PT
1459,Ponte Pinelo,2947500.0,2212500.0,550.0,Sabor,Ribeira do Rio Macas,Douro,PT
1464,Ponte Vila Formosa,2792500.0,1972500.0,700.0,Sorraia,Riberia da Raia,Tagus,PT
1465,Pulo Do Lobo,2772500.0,1812500.0,61750.0,Guadiana,Guadiana,Guadiana,PT
1467,Quinta Das Laranjeiras,2897500.0,2172500.0,3450.0,Sabor,Sabor,Douro,PT
1469,Rabaçal,2802500.0,2267500.0,2075.0,Lima,Lima,Lima,PT
1470,Rebordelo,2902500.0,2232500.0,875.0,Tua,Rabacal,Douro,PT
1473,Segura,2877500.0,2022500.0,1000.0,Erges,Erges,Tagus,PT
1479,Vendinha,2782500.0,1887500.0,825.0,Degebe,Degebe,Guadiana,PT
1480,Vinhais (QUINTA Ranca),2922500.0,2237500.0,500.0,Tua,Tuela,Douro,PT
1481,Ponte Juncais,2852500.0,2117500.0,625.0,Mondego,Mondego,Mondego,PT
1482,Ashton Weir,3512500.0,3437500.0,650.0,Mersey,Mersey,Mersey,UK
1483,Bewdley,3487500.0,3322500.0,4300.0,"Severn, headwaters",Severn,Severn,UK
1484,Evesham,3507500.0,3287500.0,2275.0,Avon,Avon,Severn,UK
1485,Montford,3452500.0,3367500.0,1950.0,"Severn, headwaters",Severn,Severn,UK
1486,Tenbury,3462500.0,3317500.0,1175.0,Teme,Teme,Severn,UK
1487,Saxons Lode,3487500.0,3287500.0,6800.0,"Severn, below Teme",Severn,Severn,UK
1488,Haw Bridge,3487500.0,3277500.0,9725.0,"Severn, below Avon",Severn,Severn,UK
1489,Bredon,3492500.0,3282500.0,2675.0,Avon,Avon,Severn,UK
1490,Buildwas,3482500.0,3352500.0,3700.0,"Severn, headwaters",Severn,Severn,UK
1492,Shardlow,3557500.0,3362500.0,4375.0,Trent,Trent,Trent,UK
1493,Colwick,3572500.0,3372500.0,7550.0,Trent,Trent,Trent,UK
1494,Kings Bromley,3527500.0,3357500.0,1325.0,Trent,Trent,Trent,UK
1495,Drakelow,3537500.0,3357500.0,3100.0,Trent,Trent,Trent,UK
1496,North Muskham,3602500.0,3382500.0,8275.0,Trent,Trent,Trent,UK
1499,Kegworth,3567500.0,3357500.0,1350.0,Trent,Soar,Trent,UK
1503,Derby City,3552500.0,3372500.0,1175.0,Trent,Derwent,Trent,UK
1506,Pillings Lock,3572500.0,3347500.0,1100.0,Trent,Soar,Trent,UK
1509,Salisbury Harnham Bridge,3497500.0,3172500.0,1250.0,Avon (Hampshire),Avon (Hampshire),Stour,UK
1510,Throop,3487500.0,3142500.0,1050.0,Stour,Stour,Stour,UK
1514,Wimborne A31,3482500.0,3142500.0,1025.0,Stour,Stour,Stour,UK
1519,Trews Weir,3372500.0,3157500.0,1250.0,Exe,Exe,Exe,UK
1526,Bath Ultrasonic,3462500.0,3212500.0,1625.0,Avon (Bristol),Avon (Bristol),Avon,UK
1527,Bathford,3467500.0,3212500.0,1600.0,Avon (Bristol),Avon (Bristol),Avon,UK
1529,Kearsley,3507500.0,3452500.0,525.0,Mersey,Irwell,Mersey,UK
1531,Westy,3492500.0,3437500.0,2025.0,Mersey,Mersey,Mersey,UK
1534,Samlesbury,3492500.0,3482500.0,1125.0,Ribble,Ribble,Ribble,UK
1535,New Jumbles Rock,3507500.0,3482500.0,1025.0,Ribble,Ribble,Ribble,UK
1536,Great Corby,3502500.0,3602500.0,1450.0,Eden,Eden,Eden,UK
1537,Sheepmount,3497500.0,3607500.0,2375.0,Eden,Eden,Eden,UK
1542,Farmoor,3537500.0,3242500.0,1550.0,Thames,Thames,Thames,UK
1543,Sutton Courtenay,3547500.0,3232500.0,3375.0,Thames,Thames,Thames,UK
1544,Wheatley,3562500.0,3242500.0,550.0,Thames,Thame,Thames,UK
1545,Reading,3557500.0,3207500.0,4625.0,Thames,Thames,Thames,UK
1546,Newbury,3532500.0,3207500.0,550.0,Kennet,Kennet,Thames,UK
1550,Maidenhead,3582500.0,3212500.0,7075.0,Thames,Thames,Thames,UK
1551,Windsor Park,3587500.0,3207500.0,7175.0,Thames,Thames,Thames,UK
1552,Hythe End,3592500.0,3202500.0,1000.0,Colne,Colne,Thames,UK
1553,Staines Trading Estate,3597500.0,3207500.0,975.0,Colne,Colne,Thames,UK
1554,Staines,3592500.0,3197500.0,8300.0,Thames,Thames,Thames,UK
1557,Hoe Stream at Woking,3587500.0,3182500.0,900.0,Wey,Hoe,Thames,UK
1558,Guildford,3587500.0,3177500.0,775.0,Wey,Wey,Thames,UK
1559,Weybridge,3592500.0,3187500.0,950.0,Wey,Wey,Thames,UK
1560,Walton,3597500.0,3192500.0,9500.0,Thames,Thames,Thames,UK
1564,Thames at Kingston (Backup),3592500.0,3192500.0,1050.0,Thames,The Bourne,Thames,UK
1565,Kingston,3602500.0,3192500.0,10000.0,Thames,Thames,Thames,UK
1568,"Hoddesdon, Rye Bridge",3632500.0,3237500.0,825.0,Lee,Lee,Thames,UK
1569,River Lee At Feildes Weir (Gauged),3632500.0,3232500.0,1125.0,Lee,Lee,Thames,UK
1572,Feildes Weir Ultrasonic,3632500.0,3227500.0,1175.0,Lee,Lee,Thames,UK
1573,Lea Bridge,3627500.0,3212500.0,1400.0,Lee,Lee,Thames,UK
1575,Costessey Mill Sluice,3727500.0,3322500.0,600.0,Yare,Wensum,Yare,UK
1580,Tinwell Gs,3612500.0,3332500.0,500.0,Welland,Welland,Welland,UK
1589,Skelton,3592500.0,3487500.0,3250.0,Ouse,Ouse,Ouse,UK
1592,Bywell,3562500.0,3602500.0,2225.0,Tyne,Tyne,Tyne,UK
1595,Verhnedvinsk,5432500.0,3767500.0,51775.0,"Daugava, below Dysna",Daugava,Daugava,BY
1598,Svetlogorsk,5637500.0,3462500.0,24500.0,Berezina,Berezina,Dnieper,BY
1604,Novoselki,5612500.0,3792500.0,1650.0,Daugava,Usvyacha,Daugava,BY
1605,Bocheykovo,5527500.0,3712500.0,3425.0,Daugava,Ulla,Daugava,BY
1606,Obol,5517500.0,3747500.0,2375.0,Daugava,Obol,Daugava,BY
1607,Sharkovshchina,5407500.0,3707500.0,5125.0,Dysna,Dysna,Daugava,BY
1608,Dernovichi,5457500.0,3767500.0,4600.0,"Daugava, below Dysna",Drissa,Daugava,BY
1609,Stolbtsy,5422500.0,3497500.0,3025.0,"Nemunas, headwaters",Nemunas,Nemunas,BY
1610,Belitsa,5327500.0,3497500.0,16850.0,"Nemunas, headwaters",Nemunas,Nemunas,BY
1611,Mosty,5277500.0,3462500.0,27675.0,"Nemunas, below Shchara",Nemunas,Nemunas,BY
1612,Lubinyata,5337500.0,3542500.0,975.0,"Nemunas, headwaters",Gavya,Nemunas,BY
1613,Slonim,5342500.0,3432500.0,5050.0,Shchara,Shchara,Nemunas,BY
1614,Studenets,5277500.0,3447500.0,950.0,"Nemunas, below Shchara",Ross,Nemunas,BY
1615,Dinevichi,5242500.0,3432500.0,625.0,"Nemunas, below Shchara",Svisloch,Nemunas,BY
1616,Sakhkombinat,5257500.0,3472500.0,1625.0,"Nemunas, below Shchara",Kotra,Nemunas,BY
1617,Steshitsy,5437500.0,3632500.0,1225.0,Neris,Neris,Nemunas,BY
1618,Mikhalishki,5347500.0,3642500.0,10325.0,Neris,Neris,Nemunas,BY
1619,Brest ,5262500.0,3307500.0,5800.0,Narew,Muchavets,Vistula,BY
1620,Kamenets,5257500.0,3347500.0,2150.0,Narew,Lesnaya,Vistula,BY
1622,Orsha,5622500.0,3672500.0,18300.0,"Dnieper, headwaters",Dnieper,Dnieper,BY
1623,Mogilev,5637500.0,3607500.0,20700.0,"Dnieper, headwaters",Dnieper,Dnieper,BY
1624,Zhlobin,5652500.0,3492500.0,29975.0,"Dnieper, headwaters",Dnieper,Dnieper,BY
1625,Rechitsa,5692500.0,3447500.0,60275.0,"Dnieper, below Berezina",Dnieper,Dnieper,BY
1626,Gorodishche,5612500.0,3577500.0,2900.0,"Dnieper, headwaters",Drut,Dnieper,BY
1627,Borisov,5512500.0,3612500.0,5425.0,Berezina,Berezina,Dnieper,BY
1628,Bobruisk,5582500.0,3517500.0,20400.0,Berezina,Berezina,Dnieper,BY
1629,Terebuty,5527500.0,3517500.0,6200.0,Berezina,Svisloch,Dnieper,BY
1630,Krichev,5732500.0,3612500.0,10250.0,Sozh,Sozh,Dnieper,BY
1631,Slavgorod,5697500.0,3572500.0,17875.0,Sozh,Sozh,Dnieper,BY
1632,Gomel,5727500.0,3457500.0,38775.0,Sozh,Sozh,Dnieper,BY
1633,Mstislavl,5722500.0,3647500.0,2225.0,Sozh,Vihra,Dnieper,BY
1634,Letyagi,5682500.0,3587500.0,4575.0,Sozh,Pronya,Dnieper,BY
1635,Svetilovichi,5732500.0,3512500.0,5075.0,Sozh,Besed,Dnieper,BY
1636,Dobrush,5747500.0,3467500.0,9900.0,Sozh,Iput,Dnieper,BY
1637,Pinsk,5417500.0,3332500.0,12650.0,Pripyat,Pripyat,Dnieper,BY
1638,Chernichi,5512500.0,3367500.0,74325.0,Pripyat,Pripyat,Dnieper,BY
1639,Mozyr,5632500.0,3382500.0,100875.0,Pripyat,Pripyat,Dnieper,BY
1640,Senin,5332500.0,3367500.0,1625.0,Pripyat,Yaselda,Dnieper,BY
1642,M.Vikorovichi,5472500.0,3332500.0,26900.0,Pripyat,Goryn,Dnieper,BY
1643,Mokrovo,5482500.0,3382500.0,2125.0,Pripyat,Lan,Dnieper,BY
1645,Krasnoberezhie,5577500.0,3362500.0,5200.0,Pripyat,Ubort,Dnieper,BY
1646,Daraganovo,5552500.0,3492500.0,650.0,Pripyat,Ptich,Dnieper,BY
1647,1-ya Slobodka,5592500.0,3392500.0,6975.0,Pripyat,Ptich,Dnieper,BY
1652,Gjonaj,5197500.0,2182500.0,4100.0,White Drin,White Drin,Drin,XK
1653,Këpuz,5187500.0,2217500.0,2350.0,White Drin,White Drin,Drin,XK
1664,Leposaviç,5202500.0,2277500.0,4725.0,Velika Morava,Ibar,Danube,XK
1672,Konqul,5282500.0,2222500.0,1675.0,Velika Morava,Binacka Morava,Danube,XK
1675,Hani Elezit,5247500.0,2192500.0,625.0,Lepenac,Lepenac,Vardar,XK
1680,Jordan - Sede Nehemya,6687500.0,1522500.0,725.0,Jordan / Dead Sea,Jordan,Jordan,IL
1681,Jordan - Obstacle Bridge,6697500.0,1507500.0,1475.0,Jordan / Dead Sea,Jordan,Jordan,IL
1683,Hadera - Gan Shemu'el,6657500.0,1427500.0,625.0,Hadera,Hadera,Hadera,IL
1685,Ayyalon - Shekhunat 'EZRA,6652500.0,1377500.0,775.0,Yarkon,Ayalon,Yarkon,IL
1688,Lakhish-Ad Halom Park,6647500.0,1347500.0,1025.0,Lakhish,Lakhish,Lakhish,IL
1690,Besor - Reim,6647500.0,1292500.0,2650.0,Besor,Besor,Besor,IL
1696,Mursko Sredisce,4802500.0,2622500.0,10900.0,Drava,Mur,Danube,HR
1697,Gorican,4832500.0,2617500.0,13075.0,Drava,Mur,Danube,HR
1698,Metlika,4732500.0,2517500.0,2100.0,Sava,Kolpa,Danube,SI
1700,Rozl'oty,5887500.0,3432500.0,36375.0,Desna,Desna,Dnieper,UA
1702,Chernihiv,5777500.0,3357500.0,81425.0,Desna,Desna,Dnieper,UA
1703,Litky,5762500.0,3262500.0,85200.0,Desna,Desna,Dnieper,UA
1704,Snovs'k,5802500.0,3412500.0,7225.0,Desna,Snov,Dnieper,UA
1705,Mutyn,5922500.0,3407500.0,25575.0,Desna,Seim,Dnieper,UA
1706,Nedanchychi,5722500.0,3357500.0,105150.0,"Dnieper, below Sozh",Dnieper,Dnieper,UA
1707,Reni,5737500.0,2657500.0,784045.0,Danube,Danube,Danube,UA
1708,Izmayil,5782500.0,2652500.0,790842.0,Danube,Danube,Danube,UA
1714,Ivankiv,5702500.0,3282500.0,12700.0,Teteriv,Teteriv,Dnieper,UA
1715,Ukrayinka,5667500.0,3252500.0,2600.0,Teteriv,Irsha,Dnieper,UA
1716,K-Shevchenkivs'kyy,5842500.0,3142500.0,10300.0,Ros,Ros,Dnieper,UA
1717,Lubny,5942500.0,3247500.0,14250.0,Sula,Sula,Dnieper,UA
1718,Sumy,6027500.0,3382500.0,7825.0,Psel,Psel,Dnieper,UA
1719,Hadyach,5992500.0,3307500.0,11225.0,Psel,Psel,Dnieper,UA
1720,Zapsillya,6007500.0,3172500.0,21650.0,Psel,Psel,Dnieper,UA
1722,Kobelyaky,6052500.0,3187500.0,13200.0,Vorskla,Vorskla,Dnieper,UA
1723,Tsarychanka,6082500.0,3167500.0,9175.0,Oril,Oril,Dnieper,UA
1724,Kocherizhky,6172500.0,3162500.0,19925.0,Samara,Samara,Dnieper,UA
1725,Kryvyy Rih,6032500.0,3027500.0,8375.0,Inhulets,Inhulets,Dnieper,UA
1726,Mariupol,6357500.0,3052500.0,1150.0,Kalmius,Khalchyk,Kalmius,UA
1727,Lelitka,5602500.0,3092500.0,4125.0,Southern Bug,Southern Bug,Bug,UA
1729,Kulen Vakuf,4807500.0,2402500.0,1875.0,Sava,Una,Danube,BA
1730,Ripač,4792500.0,2427500.0,2475.0,Sava,Una,Danube,BA
1731,Kralje,4782500.0,2432500.0,2625.0,Sava,Una,Danube,BA
1732,Bosanska Krupa,4802500.0,2437500.0,2825.0,Sava,Una,Danube,BA
1733,Vrhpolje,4857500.0,2422500.0,1300.0,Sava,Sana,Danube,BA
1734,Sanski Most,4847500.0,2432500.0,2075.0,Sava,Sana,Danube,BA
1736,Kozluk,4902500.0,2387500.0,2150.0,Sava,Vrbas,Danube,BA
1737,Raspotočje,4957500.0,2377500.0,4025.0,Sava,Bosna,Danube,BA
1738,Zavidoviči n/B,4967500.0,2402500.0,4850.0,Sava,Bosna,Danube,BA
1739,Maglaj,4962500.0,2417500.0,6800.0,Sava,Bosna,Danube,BA
1740,Merdani,4952500.0,2367500.0,975.0,Sava,Lasva,Danube,BA
1741,Zavidoviči n/K,4977500.0,2402500.0,1550.0,Sava,Krivaja,Danube,BA
1742,Kaloševič,4947500.0,2427500.0,700.0,Sava,Usora,Danube,BA
1743,Karanovac,4977500.0,2432500.0,1800.0,Sava,Spreca,Danube,BA
1744,Goražde,5042500.0,2327500.0,6000.0,Sava,Drina,Danube,BA
1746,Mostar,4957500.0,2287500.0,3325.0,Neretva,Neretva,Neretva,BA
1748,Humac,4932500.0,2262500.0,2600.0,Neretva,Trebizat,Neretva,BA
1795,KOPICE,4847500.0,3082500.0,3775.0,Eastern Neisse,Eastern Neisse,Oder,PL
1797,GUBIN,4642500.0,3217500.0,4275.0,Neisse,Lusatian Neisse,Oder,PL
1798,BABINO,5177500.0,3412500.0,3725.0,Narew,Narew,Vistula,PL
1799,ŻAGAŃ,4692500.0,3177500.0,4400.0,Bobr,Bobr,Oder,PL
1800,NOWY SĄCZ,5087500.0,2997500.0,4450.0,Dunajec,Dunajec,Vistula,PL
1801,OSOWIEC,5157500.0,3447500.0,4325.0,Narew,Biebrza,Vistula,PL
1802,SMUKAŁA,4852500.0,3367500.0,4450.0,"Vistula, below Narew",Brda,Vistula,PL
1804,CHAŁUPKI,4917500.0,3007500.0,4650.0,"Oder, headwaters",Oder,Oder,PL
1805,ELGISZEWO,4912500.0,3362500.0,4950.0,"Vistula, below Narew",Drweca,Vistula,PL
1806,CZCHÓW,5082500.0,3022500.0,5475.0,Dunajec,Dunajec,Vistula,PL
1807,BURZENIN,4932500.0,3192500.0,5350.0,Warta,Warta,Oder,PL
1808,LAS,4992500.0,3032500.0,5575.0,"Vistula, headwaers",Vistula,Vistula,PL
1809,NOWOGRÓD BOBRZAŃSKI,4682500.0,3202500.0,5650.0,Bobr,Bobr,Oder,PL
1810,ZGŁOBICE,5097500.0,3032500.0,5775.0,Dunajec,Dunajec,Vistula,PL
1811,BIAŁOŚLIWIE,4802500.0,3357500.0,6300.0,Warta,Notec,Oder,PL
1812,OLZA,4917500.0,3017500.0,5850.0,"Oder, headwaters",Oder,Oder,PL
1814,KRZYŻANOWICE,4912500.0,3017500.0,5875.0,"Oder, headwaters",Oder,Oder,PL
1815,SPAŁA,5017500.0,3207500.0,5925.0,Pilica,Pilica,Vistula,PL
1816,UJŚCIE 1,4787500.0,3352500.0,6575.0,Warta,Notec,Oder,PL
1817,LUBARTÓW,5182500.0,3237500.0,6325.0,Wieprz,Wieprz,Vistula,PL
1818,NOWE MIASTO,5047500.0,3217500.0,6750.0,Pilica,Pilica,Vistula,PL
1819,CZERNICHÓW PROM,5017500.0,3032500.0,7075.0,"Vistula, headwaers",Vistula,Vistula,PL
1820,ŻUKÓW,5017500.0,3287500.0,7225.0,"Vistula, below Narew",Bzura,Vistula,PL
1821,KRYŁÓW,5307500.0,3157500.0,7150.0,Narew,Bug,Vistula,PL
1822,KRAKÓW-BIELANY,5027500.0,3037500.0,7600.0,"Vistula, headwaers",Vistula,Vistula,PL
1823,LEŻACHÓW,5217500.0,3082500.0,8250.0,San,San,Vistula,PL
1824,BIAŁOBRZEGI,5077500.0,3227500.0,8725.0,Pilica,Pilica,Vistula,PL
1825,SIEROSŁAWICE,5062500.0,3057500.0,8950.0,"Vistula, headwaers",Vistula,Vistula,PL
1826,STRZYŻÓW,5302500.0,3177500.0,9000.0,Narew,Bug,Vistula,PL
1828,UNIEJÓW,4922500.0,3242500.0,9075.0,Warta,Warta,Oder,PL
1829,KRAPKOWICE,4882500.0,3072500.0,10725.0,"Oder, headwaters",Oder,Oder,PL
1830,CZARNKÓW,4762500.0,3337500.0,12225.0,Warta,Notec,Oder,PL
1831,KOŁO,4912500.0,3262500.0,12125.0,Warta,Warta,Oder,PL
1832,JAGODNIKI,5077500.0,3062500.0,12050.0,"Vistula, headwaers",Vistula,Vistula,PL
1833,RZUCHÓW,5202500.0,3092500.0,12075.0,San,San,Vistula,PL
1834,DOROHUSK,5277500.0,3212500.0,12400.0,Narew,Bug,Vistula,PL
1835,KRZYŻ,4732500.0,3322500.0,12875.0,Warta,Notec,Oder,PL
1836,WŁODAWA,5257500.0,3247500.0,14250.0,Narew,Bug,Vistula,PL
1837,WIZNA,5137500.0,3407500.0,14300.0,Narew,Narew,Vistula,PL
1839,PYZDRY,4847500.0,3257500.0,15475.0,Warta,Warta,Oder,PL
1840,GOŚCIMIEC,4722500.0,3322500.0,16675.0,Warta,Notec,Oder,PL
1842,RADOMYŚL,5157500.0,3132500.0,16775.0,San,San,Vistula,PL
1843,BRZEG,4852500.0,3112500.0,19875.0,"Oder, below Easter Neisse",Oder,Oder,PL
1844,KARSY,5082500.0,3072500.0,19925.0,"Vistula, below Dunajec",Vistula,Vistula,PL
1845,NOWOGRÓD,5107500.0,3412500.0,20200.0,Narew,Narew,Vistula,PL
1847,NOWA WIEŚ PODGÓRNA,4842500.0,3252500.0,20500.0,Warta,Warta,Oder,PL
1848,OSTROŁĘKA,5097500.0,3397500.0,21950.0,Narew,Narew,Vistula,PL
1849,ŚREM,4797500.0,3247500.0,22425.0,Warta,Warta,Oder,PL
1850,KRZYCZEW,5242500.0,3312500.0,27650.0,Narew,Bug,Vistula,PL
1851,BRZEG DOLNY,4792500.0,3147500.0,26575.0,"Oder, below Easter Neisse",Oder,Oder,PL
1852,OBORNIKI,4787500.0,3302500.0,25925.0,Warta,Warta,Oder,PL
1853,MALCZYCE,4782500.0,3147500.0,26875.0,"Oder, below Easter Neisse",Oder,Oder,PL
1854,KOŁO,5127500.0,3102500.0,30725.0,"Vistula, below Dunajec",Vistula,Vistula,PL
1855,WRONKI,4732500.0,3302500.0,30000.0,Warta,Warta,Oder,PL
1856,MIĘDZYCHÓD,4712500.0,3297500.0,30525.0,Warta,Warta,Oder,PL
1857,SKWIERZYNA,4702500.0,3292500.0,30850.0,Warta,Warta,Oder,PL
1858,GŁOGÓW,4747500.0,3192500.0,36575.0,"Oder, below Barycz",Oder,Oder,PL
1859,WYSZKÓW,5087500.0,3327500.0,38100.0,Narew,Bug,Vistula,PL
1860,NIETKÓW,4682500.0,3227500.0,39800.0,"Oder, below Barycz",Oder,Oder,PL
1861,ANNOPOL,5152500.0,3152500.0,51500.0,"Vistula, below San",Vistula,Vistula,PL
1866,PUŁAWY-AZOTY,5147500.0,3217500.0,57650.0,"Vistula, below San",Vistula,Vistula,PL
1867,DĘBLIN,5132500.0,3227500.0,68100.0,"Vistula, below Wieprz",Vistula,Vistula,PL
1869,WARSZAWA-NADWILANÓWKA ŚL,5077500.0,3292500.0,84700.0,"Vistula, below Pilica",Vistula,Vistula,PL
1876,MODLIN,5037500.0,3307500.0,159325.0,"Vistula, below Narew",Vistula,Vistula,PL
1877,WYSZOGRÓD,5017500.0,3302500.0,159500.0,"Vistula, below Narew",Vistula,Vistula,PL
1878,WŁOCŁAWEK,4937500.0,3322500.0,171250.0,"Vistula, below Narew",Vistula,Vistula,PL
1879,TORUŃ,4887500.0,3357500.0,180025.0,"Vistula, below Narew",Vistula,Vistula,PL
1880,FORDON,4872500.0,3382500.0,185575.0,"Vistula, below Narew",Vistula,Vistula,PL
1881,CHEŁMNO,4882500.0,3397500.0,186900.0,"Vistula, below Narew",Vistula,Vistula,PL
1882,GRUDZIĄDZ,4897500.0,3427500.0,189525.0,"Vistula, below Narew",Vistula,Vistula,PL
1883,TCZEW,4897500.0,3482500.0,193725.0,"Vistula, below Narew",Vistula,Vistula,PL
1888,BUDESTI,5622500.0,2487500.0,10775.0,Danube,Arges,Danube,RO
1889,SLOBOZIA,5697500.0,2547500.0,9500.0,Ialomita,Bratul Borcea,Danube,RO
1890,Kunino,5457500.0,2342500.0,6825.0,Danube,Iskur,Danube,BG
1891,OANCEA,5712500.0,2697500.0,26750.0,Prut,Prut,Danube,RO
1892,SIRET,5507500.0,2892500.0,1650.0,Siret,Siret,Danube,RO
1893,FELSOEZSOLCA,5127500.0,2832500.0,6475.0,Tisa,Slana,Danube,HU
1894,SZEGED,5102500.0,2622500.0,138425.0,Tisa,Tisza,Danube,HU
1895,BRATISLAVA,4852500.0,2807500.0,131325.0,Danube,Mosoni-Duna,Danube,SK
1896,L'Adour à Audon -  010174-010691 00:00,3457500.0,2357500.0,4125.0,Adour,Adour,Adour,FR
1897,L'Adour à Cahuzac-Sur-Adour,3512500.0,2332500.0,1300.0,Adour,Adour,Adour,FR
1898,Le Gave De Pau à Berenx [Pont De Berenx],3442500.0,2332500.0,2575.0,Les Gaves Runis,Gave de Pau,Adour,FR
1899,Le Gave D'Oloron à Escos,3432500.0,2317500.0,2550.0,Les Gaves Runis,Gave,Adour,FR
1900,Le Tarn à Villemur-Sur-Tarn,3632500.0,2347500.0,9100.0,Tarn,Tarn,Garonne,FR
1901,Le Lot à Faycelles,3687500.0,2417500.0,6850.0,Lot,Lot,Garonne,FR
1902,La Vezere à Campagne,3602500.0,2467500.0,3725.0,Vezere,Vezere,Dordogne,FR
1903,L'Isle à Abzac,3527500.0,2487500.0,3750.0,Isle,Isle,Dordogne,FR
1904,La Dordogne à Cenac-Et-Saint-Julien [Cenac],3627500.0,2452500.0,8625.0,"Dordogne, headwaters",Dordogne,Dordogne,FR
1905,La Loire à Villerest,3857500.0,2562500.0,6725.0,Loire,Loire,Loire,FR
1906,La Loire à Villerest [Pont de Villerest],3857500.0,2557500.0,6700.0,Loire,Loire,Loire,FR
1907,L'Allier à Moulins,3807500.0,2622500.0,13075.0,Allier,Allier,Loire,FR
1908,La Vienne à Lussac-Les-Chateaux,3607500.0,2627500.0,5625.0,Vienne,Vienne,Loire,FR
1910,La Creuse à Leugny,3612500.0,2687500.0,7975.0,Vienne,Creuse,Loire,FR
1911,La Vienne à Nouatre,3602500.0,2702500.0,20000.0,Vienne,Vienne,Loire,FR
1912,Le Loir à Durtal,3557500.0,2782500.0,7925.0,Maine,Loir,Loire,FR
1913,La Loire à Nevers,3807500.0,2672500.0,17650.0,Loire,Loire,Loire,FR
1915,La Loire à Saumur,3567500.0,2732500.0,81425.0,Loire,Loire,Loire,FR
1916,La Loire [Totale] à Nantes [Saint Felix],3457500.0,2747500.0,112300.0,Loire,Loire,Loire,FR
1918,La Saone à Pagny-La-Ville [Lechatelet],3952500.0,2672500.0,11700.0,Saone,Saone,Rhone,FR
1919,Le Rhone à Lyon [Perrache],3922500.0,2532500.0,20700.0,Rhone,Rhone,Rhone,FR
1920,Le Rhone à Viviers,3897500.0,2392500.0,71225.0,"Rhone, below Isere",Rhone,Rhone,FR
1921,Le Rhone à Viviers,3897500.0,2397500.0,71025.0,"Rhone, below Isere",Rhone,Rhone,FR
1922,Le Rhone à Beaucaire,3887500.0,2312500.0,95950.0,Rhone,Rhone,Rhone,FR
1923,L'Isere à Beaumont-Monteux,3922500.0,2447500.0,11850.0,Isere,Isere,Rhone,FR
1924,L'Isere à Beaumont-Monteux,3917500.0,2447500.0,11875.0,Isere,Isere,Rhone,FR
1925,La Durance à Saint-Paul-Les-Durance [Jouques-Cadarache],3977500.0,2297500.0,11850.0,Durance,Durance,Rhone,FR
1926,L'Yonne à Gurgy,3842500.0,2767500.0,3800.0,Yonne,Yonne,Seine,FR
1927,L'Armançon à Brienon-sur-Armançon,3842500.0,2782500.0,2975.0,Yonne,Armancon,Seine,FR
1928,L'Yonne à Courlon-sur-Yonne,3817500.0,2822500.0,10725.0,Yonne,Yonne,Seine,FR
